Source,Age,NPCIAP,CIY,Date,freq
STAT,20to24,0+,NO,1937,42754.65125942212
SIM,15to19,0+,YES,1925,2947
STAT,50+,0+,NO,1966,240214.57632166415
SIM,15to19,0+,YES,1924,2950
STAT,50+,0+,NO,1967,240168.10733136765
SIM,15to19,0+,YES,1927,2937
STAT,50+,0+,NO,1968,240121.603658547
SIM,15to19,0+,YES,1926,2942
STAT,50+,0+,NO,1969,240075.07074281987
SIM,15to19,0+,YES,1921,2949
STAT,50+,0+,NO,1962,240400.16280606776
SIM,15to19,0+,YES,1920,2952
STAT,50+,0+,NO,1963,240353.78485284306
SIM,15to19,0+,YES,1923,2943
STAT,50+,0+,NO,1964,240307.4002873926
SIM,15to19,0+,YES,1922,2941
STAT,50+,0+,NO,1965,240260.99955166594
STAT,50+,0+,NO,1960,240492.88945081242
STAT,50+,0+,NO,1961,240446.52979197193
STAT,20to24,0+,NO,1930,42812.16578938057
STAT,20to24,0+,NO,1931,42804.06903117281
STAT,20to24,0+,NO,1934,42779.552522083155
STAT,20to24,0+,NO,1935,42771.29916223424
STAT,20to24,0+,NO,1932,42795.93028367289
STAT,20to24,0+,NO,1933,42787.759267298854
STAT,20to24,0+,NO,1905,43021.774701392
STAT,20to24,0+,NO,1906,43013.589959669225
STAT,20to24,0+,NO,1903,43037.06342760213
STAT,20to24,0+,NO,1904,43029.4249075484
SIM,15to19,0+,YES,1958,2928
STAT,50+,0+,NO,1999,238682.54421081176
STAT,20to24,0+,NO,1909,42988.806047232676
SIM,15to19,0+,YES,1957,2916
STAT,20to24,0+,NO,1907,43005.377423948594
SIM,15to19,0+,YES,1959,2929
STAT,20to24,0+,NO,1908,42997.184705893975
SIM,15to19,0+,YES,1954,2926
