Source,Age,NPA,Date,freq
STAT,20to24,25to29,1870,847.1489784988436
STAT,20to24,25to29,1872,846.7827223617021
STAT,20to24,25to29,1871,847.141380609521
SIM,30to34,25to29,2010,88
STAT,20to24,25to29,1874,846.4609557806663
STAT,20to24,25to29,1873,846.5549570370138
SIM,30to34,25to29,2012,86
STAT,20to24,25to29,1876,846.147331124149
SIM,30to34,25to29,2011,100
STAT,20to24,25to29,1875,846.4586484404002
SIM,30to34,25to29,2014,83
STAT,20to24,25to29,1878,846.1361620660007
SIM,30to34,25to29,2013,90
STAT,20to24,25to29,1877,846.1733418832711
STAT,25to29,35to39,1919,460.5745256555459
STAT,25to29,35to39,1918,460.66835975572013
STAT,25to29,35to39,1917,460.7616577506238
STAT,25to29,35to39,1916,460.8540918660915
STAT,25to29,35to39,1915,460.9473599697121
STAT,25to29,35to39,1914,461.0389088338277
STAT,25to29,35to39,1913,461.1286306410653
STAT,25to29,35to39,1912,461.21611428924376
STAT,25to29,35to39,1911,461.30374876073006
STAT,25to29,35to39,1910,461.3917975872166
STAT,25to29,35to39,1929,459.6638993306749
STAT,25to29,35to39,1928,459.7516358648089
STAT,25to29,35to39,1927,459.8402156761356
STAT,25to29,35to39,1926,459.9294950801293
STAT,25to29,35to39,1925,460.0192230205942
STAT,25to29,35to39,1924,460.1104016165123
STAT,25to29,35to39,1923,460.202370480756
STAT,25to29,35to39,1922,460.2945559657498
STAT,25to29,35to39,1921,460.3866501499319
STAT,25to29,35to39,1920,460.4802245023492
STAT,25to29,20to24,2002,551.0357021651695
STAT,25to29,20to24,2001,551.1427916191749
STAT,25to29,20to24,2000,551.2498963852586
STAT,20to24,25to29,1890,843.9303262878609
STAT,25to29,20to24,2006,550.6077643028309
STAT,25to29,20to24,2005,550.7146646894854
STAT,20to24,25to29,1892,843.5943260888102
STAT,25to29,20to24,2004,550.8216270617262
STAT,20to24,25to29,1891,843.7640073820357
STAT,25to29,20to24,2003,550.9286430518115
STAT,20to24,25to29,1894,843.2501461342385
STAT,20to24,25to29,1893,843.4178766821797
STAT,25to29,20to24,2009,550.2874773216228
STAT,20to24,25to29,1896,842.9241494834934
STAT,25to29,20to24,2008,550.3941692930666
STAT,20to24,25to29,1895,843.0858168562416
STAT,25to29,20to24,2007,550.5009315703602
STAT,20to24,25to29,1898,842.6128941884294
STAT,20to24,25to29,1897,842.7674366760255
STAT,20to24,25to29,1899,842.4607023804205
SIM,35to39,45to49,1952,10
SIM,35to39,45to49,1951,10
