Source,Age,NPCIAP,CIY,Date,freq
STAT,40to49,0+,NO,1889,45672.551196074746
STAT,40to49,0+,NO,1885,45794.751004681355
STAT,40to49,0+,NO,1886,45772.104725701654
STAT,40to49,0+,NO,1887,45718.19097693852
STAT,40to49,0+,NO,1888,45691.065403417386
STAT,40to49,0+,NO,1870,47376.61889652286
STAT,40to49,0+,NO,1871,47232.22424702127
STAT,40to49,0+,NO,1872,47084.66140367089
STAT,40to49,0+,NO,1873,46941.43979750264
STAT,40to49,0+,NO,1878,46297.15579333346
STAT,40to49,0+,NO,1879,46198.31838438184
STAT,40to49,0+,NO,1874,46797.50771410395
STAT,40to49,0+,NO,1875,46653.30108159902
STAT,40to49,0+,NO,1876,46515.99502799551
STAT,40to49,0+,NO,1877,46412.597141425984
STAT,40to49,0+,NO,1860,48183.284597951686
STAT,40to49,0+,NO,1861,48155.66316624901
STAT,40to49,0+,NO,1862,48123.40011259634
STAT,40to49,0+,NO,1867,47757.21295159615
