Source,NCIP,Separated,Date,freq
STAT,5+,YES,2014,0.010817686547823788
STAT,5+,YES,2013,0.010819786549573093
STAT,5+,YES,2012,0.010821887507815814
STAT,5+,YES,2011,0.010823989278884238
STAT,5+,YES,2010,0.0108260916668264
STAT,5+,YES,2009,0.010828194435090577
STAT,5+,YES,2008,0.01083029734990522
STAT,5+,YES,2007,0.01083240019242018
STAT,5+,YES,2006,0.010834502757028226
STAT,5+,YES,2005,0.010836604836334562
STAT,5+,YES,2004,0.01083870625870226
STAT,5+,YES,2003,0.010840806875074351
STAT,5+,YES,2002,0.010842906621588195
STAT,5+,YES,2001,0.01084500551632207
STAT,5+,YES,2000,0.010847103662232302
SIM,0,NA,1939,179182
SIM,0,NA,1931,179484
SIM,2,YES,1995,6
SIM,0,NA,1932,179452
SIM,2,YES,1996,5
SIM,0,NA,1933,179413
SIM,2,YES,1993,6
SIM,0,NA,1934,179375
SIM,2,YES,1994,5
SIM,0,NA,1935,179348
SIM,2,YES,1999,5
SIM,0,NA,1936,179282
SIM,0,NA,1937,179263
SIM,2,YES,1997,6
SIM,0,NA,1938,179233
SIM,2,YES,1998,5
SIM,2,YES,1991,6
SIM,2,YES,1992,5
SIM,0,NA,1930,179524
SIM,2,YES,1990,5
SIM,0,NA,1942,179061
SIM,2,YES,1984,6
SIM,0,NA,1943,179037
SIM,2,YES,1985,5
SIM,0,NA,1944,178986
SIM,2,YES,1982,6
SIM,0,NA,1945,178956
SIM,2,YES,1983,5
SIM,0,NA,1946,178897
SIM,2,YES,1988,5
SIM,0,NA,1947,178887
SIM,2,YES,1989,6
SIM,0,NA,1948,178841
SIM,2,YES,1986,5
SIM,0,NA,1949,178778
SIM,2,YES,1987,6
SIM,2,YES,1980,5
SIM,2,YES,1981,6
SIM,0,NA,1940,179143
SIM,0,NA,1941,179098
SIM,0,NA,1917,180029
SIM,0,NA,1918,179993
SIM,0,NA,1919,179946
SIM,0,NA,1910,180301
SIM,0,NA,1911,180244
SIM,0,NA,1912,180228
SIM,0,NA,1913,180180
SIM,0,NA,1914,180126
SIM,0,NA,1915,180106
SIM,0,NA,1916,180065
SIM,0,NA,1928,179604
SIM,0,NA,1929,179578
SIM,0,NA,1920,179902
SIM,0,NA,1921,179871
SIM,0,NA,1922,179853
SIM,0,NA,1923,179782
SIM,0,NA,1924,179757
SIM,0,NA,1925,179718
SIM,0,NA,1926,179675
SIM,0,NA,1927,179641
SIM,2,YES,1959,6
SIM,2,YES,1957,6
SIM,2,YES,1958,5
SIM,0,NA,1975,177804
SIM,2,YES,1951,6
SIM,0,NA,1976,177769
SIM,2,YES,1952,5
SIM,0,NA,1977,177748
SIM,0,NA,1978,177705
SIM,2,YES,1950,5
SIM,0,NA,1979,177654
SIM,2,YES,1955,5
SIM,2,YES,1956,5
SIM,2,YES,1953,6
SIM,2,YES,1954,6
SIM,0,NA,1970,178017
SIM,0,NA,1971,177966
SIM,0,NA,1972,177922
SIM,0,NA,1973,177875
SIM,0,NA,1974,177839
SIM,2,YES,1948,5
SIM,2,YES,1949,6
SIM,2,YES,1946,5
SIM,2,YES,1947,6
SIM,0,NA,1986,177391
SIM,2,YES,1940,6
SIM,0,NA,1987,177346
SIM,2,YES,1941,6
SIM,0,NA,1988,177334
SIM,0,NA,1989,177246
SIM,2,YES,1944,5
SIM,2,YES,1945,6
SIM,2,YES,1942,5
SIM,2,YES,1943,6
STAT,0,NA,2001,68920.85168550206
STAT,0,NA,2002,68907.49575855158
SIM,0,NA,1980,177633
STAT,0,NA,2003,68894.14246445999
SIM,0,NA,1981,177597
STAT,0,NA,2004,68880.79170630859
SIM,0,NA,1982,177537
SIM,0,NA,1983,177508
SIM,0,NA,1984,177468
SIM,0,NA,1985,177420
STAT,0,NA,2000,68934.21035184024
SIM,2,YES,1979,6
SIM,0,NA,1953,178650
SIM,2,YES,1973,5
SIM,0,NA,1954,178608
SIM,2,YES,1974,6
SIM,0,NA,1955,178553
SIM,2,YES,1971,5
SIM,0,NA,1956,178530
SIM,2,YES,1972,6
SIM,0,NA,1957,178496
SIM,2,YES,1977,6
SIM,0,NA,1958,178459
SIM,2,YES,1978,5
SIM,0,NA,1959,178408
SIM,2,YES,1975,5
SIM,2,YES,1976,6
SIM,0,NA,1950,178772
SIM,2,YES,1970,5
SIM,0,NA,1951,178733
SIM,0,NA,1952,178675
SIM,2,YES,1968,5
SIM,2,YES,1969,6
SIM,0,NA,1964,178225
SIM,2,YES,1962,5
SIM,0,NA,1965,178178
SIM,2,YES,1963,6
SIM,0,NA,1966,178154
SIM,2,YES,1960,5
SIM,0,NA,1967,178125
SIM,2,YES,1961,6
SIM,0,NA,1968,178073
SIM,2,YES,1966,5
SIM,0,NA,1969,178030
SIM,2,YES,1967,6
SIM,2,YES,1964,5
SIM,2,YES,1965,6
SIM,0,NA,1960,178398
SIM,0,NA,1961,178332
SIM,0,NA,1962,178311
SIM,0,NA,1963,178259
STAT,1,NA,1919,36636.85373181957
STAT,1,NA,1917,36718.69923550496
STAT,1,NA,1918,36677.30109950462
STAT,1,NA,1915,36799.35939887819
STAT,1,NA,1916,36759.89990448218
STAT,1,NA,1913,36866.837142492106
STAT,1,NA,1914,36835.623350736234
STAT,1,NA,1911,36906.69001291312
STAT,1,NA,1912,36891.152359976404
SIM,5+,NO,2010,41
STAT,1,NA,1910,36911.39121194759
SIM,5+,NO,2002,34
SIM,5+,NO,2003,33
SIM,5+,NO,2000,31
SIM,5+,NO,2001,31
SIM,5+,NO,2006,33
SIM,5+,NO,2007,35
SIM,5+,NO,2004,32
SIM,5+,NO,2005,35
SIM,5+,NO,2008,30
SIM,5+,NO,2009,39
STAT,1,NA,1908,36881.27533358808
STAT,1,NA,1909,36903.55741432554
STAT,1,NA,1906,36787.34861118716
STAT,1,NA,1907,36842.97970377292
STAT,1,NA,1904,36619.83309327956
STAT,1,NA,1905,36713.271536671054
STAT,1,NA,1902,36372.21170861131
STAT,1,NA,1903,36506.329561007115
STAT,1,NA,1900,36041.631607481395
STAT,1,NA,1901,36217.31232505214
SIM,5+,NO,2013,31
SIM,5+,NO,2014,39
SIM,5+,NO,2011,23
SIM,5+,NO,2012,38
STAT,2,NA,1980,31758.15188380977
STAT,2,NA,1981,31751.993535164627
STAT,2,NA,1982,31745.837057910747
STAT,2,NA,1983,31739.68261993936
STAT,2,NA,1984,31733.53020936026
STAT,2,NA,1974,31795.132741575446
STAT,2,NA,1975,31788.96667432778
STAT,2,NA,1976,31782.801429608226
STAT,2,NA,1977,31776.63699774857
STAT,2,NA,1978,31770.473815593192
STAT,2,NA,1979,31764.31200348842
STAT,2,NA,1990,31696.654942093315
STAT,2,NA,1991,31690.514429635416
STAT,2,NA,1992,31684.37506782786
STAT,2,NA,1993,31678.23672494275
STAT,2,NA,1994,31672.09928021766
STAT,2,NA,1995,31665.9626345509
STAT,2,NA,1985,31727.37985897106
STAT,2,NA,1986,31721.23141245361
STAT,2,NA,1987,31715.084812815112
STAT,2,NA,1988,31708.93996589073
STAT,2,NA,1989,31702.796726787812
STAT,2,NA,1996,31659.82671640453
STAT,2,NA,1997,31653.691493009926
STAT,2,NA,1998,31647.55695089048
STAT,2,NA,1999,31641.423116625716
STAT,2,NA,1940,32005.27849839471
STAT,2,NA,1930,32057.26214514155
STAT,2,NA,1931,32054.229944915198
STAT,2,NA,1932,32050.29317948727
STAT,2,NA,1933,32045.673955561375
STAT,5+,NO,1930,151.26088947702618
STAT,2,NA,1934,32040.575872807436
STAT,2,NA,1935,32035.087330185277
STAT,5+,NO,1931,151.2305457415913
STAT,5+,NO,1932,151.20043348733265
STAT,2,NA,1936,32029.355142944623
STAT,2,NA,1937,32023.45809720379
STAT,5+,NO,1933,151.17059319184713
STAT,2,NA,1938,32017.4641190716
STAT,5+,NO,1934,151.1410061830308
STAT,2,NA,1939,32011.399974004406
STAT,5+,NO,1935,151.1115369668276
STAT,5+,NO,1936,151.08230820073155
STAT,5+,NO,1937,151.0531916290627
STAT,5+,NO,1938,151.02423896475105
STAT,5+,NO,1939,150.99547031311397
STAT,0,NA,1907,75826.81977164034
STAT,0,NA,1908,75073.98572223501
STAT,0,NA,1909,74388.32310832113
STAT,0,NA,1903,79524.08133921583
STAT,0,NA,1904,78497.05922653613
STAT,0,NA,1905,77538.25505839214
STAT,0,NA,1906,76648.12105237822
STAT,0,NA,1900,83001.52947605537
STAT,0,NA,1901,81777.8381630332
STAT,0,NA,1902,80618.17035081437
STAT,2,NA,1950,31943.37885531831
STAT,2,NA,1951,31937.17613818946
STAT,2,NA,1941,31999.1324292551
STAT,2,NA,1942,31992.961488907302
STAT,2,NA,1943,31986.78267733716
STAT,2,NA,1944,31980.590161132946
STAT,2,NA,1945,31974.394997125113
STAT,2,NA,1946,31968.19604967319
STAT,5+,NO,1920,151.56169125719978
STAT,2,NA,1947,31961.992560549155
STAT,5+,NO,1921,151.53144655460403
STAT,2,NA,1948,31955.787519657308
STAT,5+,NO,1922,151.50202157399204
STAT,2,NA,1949,31949.58171301183
STAT,5+,NO,1923,151.47256119587337
STAT,5+,NO,1924,151.44347548781036
STAT,5+,NO,1925,151.41312895891838
STAT,5+,NO,1926,151.38224006919225
STAT,5+,NO,1927,151.3517873967536
STAT,5+,NO,1928,151.32145324828244
STAT,5+,NO,1929,151.2914015405135
STAT,2,NA,1960,31881.48093179966
STAT,2,NA,1961,31875.307479783783
STAT,2,NA,1962,31869.136205963383
STAT,2,NA,1952,31930.975305707954
STAT,2,NA,1953,31924.777003413146
STAT,5+,NO,1950,150.67863303337882
STAT,2,NA,1954,31918.58198153929
STAT,5+,NO,1951,150.64922227110733
STAT,2,NA,1955,31912.39051317122
STAT,5+,NO,1952,150.6197925707173
STAT,2,NA,1956,31906.20220094949
STAT,2,NA,1957,31900.017098043423
STAT,5+,NO,1953,150.59029550022498
STAT,2,NA,1958,31893.835372159025
STAT,5+,NO,1954,150.56074281783722
STAT,2,NA,1959,31887.656724404376
STAT,5+,NO,1955,150.53113088560258
STAT,5+,NO,1956,150.5015024999833
STAT,5+,NO,1957,150.47195741280035
STAT,5+,NO,1958,150.442455494536
STAT,5+,NO,1959,150.41299969823004
STAT,2,NA,1970,31819.799040917995
STAT,2,NA,1971,31813.632535451186
STAT,2,NA,1972,31807.46586936513
STAT,2,NA,1973,31801.299228617623
STAT,2,NA,1963,31862.966523813386
STAT,2,NA,1964,31856.798372147987
STAT,2,NA,1965,31850.631065450074
STAT,5+,NO,1940,150.96687472166678
STAT,2,NA,1966,31844.464514986314
STAT,5+,NO,1941,150.93829685842792
STAT,2,NA,1967,31838.298273310706
STAT,5+,NO,1942,150.90968655000566
STAT,2,NA,1968,31832.1319448954
STAT,5+,NO,1943,150.88104623111698
STAT,2,NA,1969,31825.965645554348
STAT,5+,NO,1944,150.85237699762416
STAT,5+,NO,1945,150.8237541590425
STAT,5+,NO,1946,150.79494069062162
STAT,5+,NO,1947,150.76603723838494
STAT,5+,NO,1948,150.7370108990883
STAT,5+,NO,1949,150.7078678093381
STAT,0,NA,1936,69796.38443970808
STAT,0,NA,1937,69782.19552927681
STAT,0,NA,1938,69768.25091732877
STAT,0,NA,1939,69754.46084449373
SIM,2,YES,2006,6
STAT,0,NA,1932,69858.90166847844
SIM,2,YES,2007,6
STAT,0,NA,1933,69841.91533130796
SIM,2,YES,2004,5
STAT,0,NA,1934,69826.04286473664
SIM,2,YES,2005,5
STAT,0,NA,1935,69810.93680040885
SIM,2,YES,2008,5
STAT,0,NA,1930,69898.03468112426
SIM,2,YES,2009,5
STAT,0,NA,1931,69877.4203887684
SIM,2,YES,2002,5
SIM,2,YES,2003,6
SIM,2,YES,2000,6
SIM,2,YES,2001,6
STAT,0,NA,1947,69646.01570002626
STAT,0,NA,1948,69632.52772009202
STAT,0,NA,1949,69619.04302323949
STAT,0,NA,1943,69700.04049329553
STAT,0,NA,1944,69686.51641961356
STAT,0,NA,1945,69673.0074165847
STAT,0,NA,1946,69659.50861669837
STAT,0,NA,1940,69740.77104760408
STAT,0,NA,1941,69727.15497557669
STAT,0,NA,1942,69713.58166848455
STAT,2,NA,1900,27808.813400193114
STAT,2,NA,1901,28188.389033643864
STAT,2,NA,1902,28551.127823045743
STAT,2,NA,1903,28896.427462770993
STAT,2,NA,1904,29223.62875604129
STAT,2,NA,1905,29532.246705672675
STAT,2,NA,1906,29821.80007907969
STAT,2,NA,1907,30091.92653117957
STAT,2,NA,1908,30342.3357819351
STAT,2,NA,1909,30572.88816832508
STAT,0,NA,1918,70819.38139387706
STAT,5+,NO,1909,151.8676630790286
STAT,0,NA,1919,70643.38029321015
STAT,0,NA,1914,71895.48893539303
STAT,0,NA,1915,71562.00785697375
STAT,0,NA,1916,71274.3695440832
STAT,0,NA,1917,71028.2700518388
STAT,0,NA,1910,73768.5227081231
STAT,0,NA,1911,73212.31249176072
STAT,0,NA,1912,72716.83977192017
STAT,0,NA,1913,72279.20644415823
SIM,1,YES,1854,8
STAT,2,NA,1910,30783.58782830313
STAT,2,NA,1911,30974.66180252351
SIM,1,YES,1856,8
STAT,2,NA,1912,31146.391018109494
SIM,1,YES,1855,7
STAT,2,NA,1913,31299.316573233402
SIM,1,YES,1858,8
STAT,2,NA,1914,31434.17763523052
STAT,5+,NO,1910,151.84073470510063
SIM,1,YES,1857,7
STAT,2,NA,1915,31551.759907632128
STAT,5+,NO,1911,151.81188352906284
STAT,2,NA,1916,31653.181096118835
STAT,5+,NO,1912,151.7840109660244
SIM,1,YES,1859,7
STAT,2,NA,1917,31739.505661545074
STAT,5+,NO,1913,151.75628856330428
STAT,2,NA,1918,31812.105149158426
STAT,5+,NO,1914,151.7281241266666
STAT,5+,NO,1915,151.70211114465008
STAT,2,NA,1919,31872.26253550171
STAT,5+,NO,1916,151.6730580370878
STAT,5+,NO,1917,151.6451648081563
STAT,5+,NO,1918,151.6173169602135
STAT,5+,NO,1919,151.58997321930164
STAT,0,NA,1929,69921.48036073643
STAT,0,NA,1925,70065.15534307313
STAT,0,NA,1926,70018.94430577871
STAT,0,NA,1927,69980.66975358137
STAT,0,NA,1928,69948.6261740982
STAT,0,NA,1921,70373.89603316654
STAT,0,NA,1922,70272.80917957291
STAT,0,NA,1923,70189.57048572635
STAT,0,NA,1924,70121.27135430662
STAT,0,NA,1920,70496.22190072523
SIM,2,YES,2010,6
STAT,2,NA,1920,31921.32342949583
STAT,2,NA,1921,31960.61331133147
STAT,2,NA,1922,31991.394129758377
SIM,2,YES,2013,6
STAT,2,NA,1923,32014.87833893445
SIM,2,YES,2014,5
STAT,2,NA,1924,32032.25033747695
SIM,2,YES,2011,5
STAT,2,NA,1925,32044.509384391295
SIM,2,YES,2012,5
STAT,5+,NO,1900,152.14831917025987
STAT,2,NA,1926,32052.56664167417
STAT,2,NA,1927,32057.25045668505
STAT,5+,NO,1901,152.1165385232537
STAT,5+,NO,1902,152.08467042692246
STAT,2,NA,1928,32059.197208127214
STAT,2,NA,1929,32059.05939254993
STAT,5+,NO,1903,152.05280340852008
STAT,5+,NO,1904,152.02025821896197
STAT,5+,NO,1905,151.98912304889978
STAT,5+,NO,1906,151.9590084413616
STAT,5+,NO,1907,151.92916044184568
STAT,5+,NO,1908,151.89919861913236
STAT,0,NA,1859,165716.06010642936
SIM,0,NA,1898,180760
STAT,0,NA,1855,177909.74215234385
SIM,0,NA,1899,180725
STAT,0,NA,1856,176249.24338886078
STAT,0,NA,1857,172450.3513381624
STAT,0,NA,1858,168958.1522560582
SIM,1,YES,1870,7
STAT,5+,NO,1890,152.46029132389515
SIM,1,YES,1872,7
STAT,5+,NO,1891,152.42391526834572
SIM,1,YES,1871,8
STAT,5+,NO,1892,152.39436484875338
SIM,0,NA,1890,181063
SIM,1,YES,1874,7
STAT,5+,NO,1893,152.3648137734446
SIM,0,NA,1891,181039
SIM,1,YES,1873,8
STAT,5+,NO,1894,152.34007998251047
SIM,0,NA,1892,181002
SIM,1,YES,1876,8
STAT,0,NA,1860,162693.29237639453
STAT,5+,NO,1895,152.3079936227331
SIM,0,NA,1893,180957
SIM,1,YES,1875,7
STAT,0,NA,1861,159848.07305968506
STAT,5+,NO,1896,152.2764500855505
SIM,0,NA,1894,180910
SIM,1,YES,1878,7
STAT,5+,NO,1897,152.2428956773392
SIM,0,NA,1895,180872
SIM,1,YES,1877,8
STAT,5+,NO,1898,152.2100918118691
SIM,0,NA,1896,180856
STAT,5+,NO,1899,152.18048457706325
SIM,0,NA,1897,180785
SIM,1,YES,1879,7
STAT,0,NA,1866,147321.15091141112
STAT,0,NA,1867,145020.62311492686
STAT,0,NA,1868,142757.853975488
STAT,0,NA,1869,140528.40779066278
STAT,0,NA,1862,157148.55323044249
STAT,0,NA,1863,154566.27455914064
SIM,1,YES,1861,7
STAT,0,NA,1864,152079.56799013
STAT,5+,NO,1880,152.6153580805625
SIM,1,YES,1860,8
STAT,0,NA,1865,149670.09153937973
STAT,5+,NO,1881,152.69169634451717
SIM,1,YES,1863,7
STAT,5+,NO,1882,152.71218405487622
SIM,1,YES,1862,8
STAT,0,NA,1870,138323.8577721007
STAT,5+,NO,1883,152.63529407085304
SIM,1,YES,1865,8
STAT,0,NA,1871,136141.06945225535
STAT,5+,NO,1884,152.74351393984972
SIM,1,YES,1864,7
STAT,0,NA,1872,133977.60133586542
STAT,5+,NO,1885,152.78834938479335
SIM,1,YES,1867,8
STAT,5+,NO,1886,152.7114136356795
SIM,1,YES,1866,7
STAT,5+,NO,1887,152.596565480127
SIM,1,YES,1869,8
STAT,5+,NO,1888,152.4037099302562
SIM,1,YES,1868,7
STAT,5+,NO,1889,152.482594933647
SIM,0,NA,1876,181612
SIM,0,NA,1877,181599
SIM,0,NA,1878,181535
SIM,1,YES,1890,7
SIM,0,NA,1879,181475
SIM,1,YES,1892,7
SIM,1,YES,1891,8
SIM,1,YES,1894,7
SIM,1,YES,1893,8
SIM,1,YES,1896,8
SIM,1,YES,1895,7
SIM,0,NA,1870,181841
SIM,1,YES,1898,8
SIM,0,NA,1871,181816
SIM,1,YES,1897,7
SIM,0,NA,1872,181778
SIM,0,NA,1873,181731
SIM,1,YES,1899,6
SIM,0,NA,1874,181692
SIM,0,NA,1875,181630
SIM,0,NA,1887,181186
SIM,0,NA,1888,181153
SIM,0,NA,1889,181080
SIM,1,YES,1881,7
SIM,1,YES,1880,8
SIM,1,YES,1883,7
SIM,1,YES,1882,8
SIM,1,YES,1885,8
SIM,0,NA,1880,181473
SIM,1,YES,1884,7
SIM,0,NA,1881,181406
SIM,1,YES,1887,8
SIM,0,NA,1882,181385
SIM,1,YES,1886,7
SIM,0,NA,1883,181355
SIM,1,YES,1889,8
SIM,0,NA,1884,181282
SIM,1,YES,1888,7
SIM,0,NA,1885,181272
SIM,0,NA,1886,181219
STAT,0,NA,1899,84286.96695538532
STAT,0,NA,1895,90000.65379154313
STAT,0,NA,1896,88491.3971866832
STAT,0,NA,1897,87034.45770819996
STAT,0,NA,1898,85632.11191778645
STAT,5+,NO,1855,226.09833807834278
STAT,5+,NO,1856,235.4560638771156
STAT,5+,NO,1857,242.41916257814347
STAT,5+,NO,1858,246.1015596565191
STAT,5+,NO,1859,238.10861029704623
STAT,0,NA,1877,123406.58053395554
STAT,0,NA,1878,121339.76793077347
STAT,0,NA,1879,119290.00712669638
STAT,0,NA,1873,131831.25433189532
STAT,0,NA,1874,129702.47276440788
STAT,0,NA,1875,127588.19534550888
STAT,0,NA,1876,125489.60112441449
STAT,5+,NO,1870,157.9679336230323
STAT,0,NA,1880,117257.87624004675
STAT,5+,NO,1871,156.8253981745952
STAT,0,NA,1881,115245.13425625816
STAT,5+,NO,1872,154.58137213013066
STAT,0,NA,1882,113252.57426650672
STAT,5+,NO,1873,150.84354501516071
STAT,0,NA,1883,111281.73263998605
STAT,5+,NO,1874,153.0836392804008
STAT,5+,NO,1875,153.4509661036559
STAT,5+,NO,1876,153.33952350196682
STAT,5+,NO,1877,152.77417258196328
STAT,5+,NO,1878,151.69402878402914
STAT,5+,NO,1879,152.40004555938984
STAT,5+,NA,2015,4806.680092232438
STAT,5+,NA,2014,4807.611730739127
STAT,5+,NA,2013,4808.543541503191
STAT,5+,NA,2012,4809.475531756738
STAT,5+,NA,2016,4805.748618660915
STAT,0,NA,1888,101812.29768398979
STAT,0,NA,1889,100008.41609131158
STAT,0,NA,1884,109334.11760303535
STAT,0,NA,1885,107411.57096272455
STAT,0,NA,1886,105515.9380601338
STAT,0,NA,1887,103648.84034423255
STAT,0,NA,1891,96507.71401430429
STAT,5+,NO,1860,228.67807394081277
STAT,0,NA,1892,94815.4839578679
STAT,5+,NO,1861,218.6709849560868
STAT,0,NA,1893,93165.19296704319
STAT,5+,NO,1862,208.39264120976182
STAT,0,NA,1894,91559.42102816474
STAT,5+,NO,1863,196.50954098620704
STAT,5+,NO,1864,188.92414780059957
STAT,5+,NO,1865,181.33734131618132
STAT,5+,NO,1866,173.6769366669596
STAT,0,NA,1890,98239.4457821058
STAT,5+,NO,1867,165.66062380673293
STAT,5+,NO,1868,155.9990784008023
STAT,5+,NO,1869,158.11414896366435
STAT,1,NA,1999,35875.853979349056
STAT,1,NA,1997,35889.7672826898
STAT,1,NA,1998,35882.81039020084
STAT,1,NA,1995,35903.682054576115
STAT,1,NA,1996,35896.724527184604
STAT,1,NA,1988,35952.3983661636
STAT,1,NA,1989,35945.4361599181
STAT,1,NA,1986,35966.32813126051
STAT,1,NA,1987,35959.36224485144
STAT,1,NA,1984,35980.267083867075
STAT,1,NA,1985,35973.29632403924
STAT,1,NA,1993,35917.59792323653
STAT,1,NA,1994,35910.639839256146
STAT,1,NA,1991,35931.51546514036
STAT,1,NA,1992,35924.556410557496
STAT,1,NA,1990,35938.475301691185
STAT,1,NA,1979,36015.166202946006
STAT,1,NA,1977,36029.146444703634
STAT,1,NA,1978,36022.15507439588
STAT,1,NA,1975,36043.13520743956
STAT,1,NA,1976,36036.140030687246
STAT,1,NA,1973,36057.12887881697
STAT,1,NA,1974,36050.13172111495
STAT,1,NA,1982,35994.217438771244
STAT,1,NA,1983,35987.24074592874
STAT,1,NA,1980,36008.1802387363
STAT,1,NA,1981,36001.197295366735
STAT,1,NA,1968,36092.10710934571
STAT,1,NA,1969,36085.1137486148
STAT,1,NA,1966,36106.08922147994
STAT,1,NA,1967,36099.09900551543
STAT,1,NA,1964,36120.06629207592
STAT,1,NA,1965,36113.07815071645
STAT,1,NA,1962,36134.04195404589
STAT,1,NA,1963,36127.053913764474
STAT,1,NA,1971,36071.122894550725
STAT,1,NA,1972,36064.12609296057
STAT,1,NA,1970,36078.11879702819
STAT,1,NA,1959,36155.01508431803
SIM,0,NA,1854,181951
STAT,1,NA,1957,36169.013368894135
SIM,0,NA,1855,182429
STAT,1,NA,1958,36162.01205352266
SIM,0,NA,1856,182399
STAT,1,NA,1955,36183.03191617875
SIM,0,NA,1857,182355
STAT,1,NA,1956,36176.019867740535
SIM,0,NA,1858,182306
STAT,1,NA,1953,36197.07423475188
SIM,0,NA,1859,182281
STAT,1,NA,1954,36190.04983392205
STAT,1,NA,1951,36211.141498259516
STAT,1,NA,1952,36204.10500819974
STAT,1,NA,1960,36148.02169301717
STAT,1,NA,1961,36141.03086324054
STAT,1,NA,1948,36232.27820896642
STAT,1,NA,1949,36225.227870159986
SIM,0,NA,1865,182042
STAT,1,NA,1946,36246.38330119976
SIM,0,NA,1866,182006
STAT,1,NA,1947,36239.330292053884
SIM,0,NA,1867,181968
STAT,1,NA,1944,36260.48689898709
SIM,0,NA,1868,181920
STAT,1,NA,1945,36253.43488269091
SIM,0,NA,1869,181878
STAT,1,NA,1942,36274.59648658558
STAT,1,NA,1943,36267.542694179436
STAT,1,NA,1940,36288.738707129654
STAT,1,NA,1941,36281.66217529142
STAT,1,NA,1950,36218.183067291655
SIM,0,NA,1860,182240
SIM,0,NA,1861,182193
SIM,0,NA,1862,182149
SIM,0,NA,1863,182122
SIM,0,NA,1864,182077
STAT,1,NA,1939,36295.851334578285
STAT,1,NA,1937,36310.23519195952
STAT,1,NA,1938,36303.00470409512
STAT,1,NA,1935,36325.16269402492
STAT,1,NA,1936,36317.60151085013
STAT,1,NA,1933,36341.27611411165
STAT,1,NA,1934,36333.0279660876
STAT,1,NA,1931,36359.73015823353
STAT,1,NA,1932,36350.11632495999
STAT,1,NA,1930,36370.371297124875
STAT,1,NA,1928,36395.83560471223
STAT,1,NA,1929,36382.320592318545
STAT,1,NA,1926,36429.13173753861
STAT,1,NA,1927,36411.34883854814
STAT,1,NA,1924,36473.001097273445
STAT,1,NA,1925,36449.589056960984
STAT,1,NA,1922,36529.39926779262
STAT,1,NA,1923,36499.55313501058
STAT,1,NA,1920,36598.33292943589
STAT,1,NA,1921,36562.39026562925
STAT,2,NA,1897,26575.668892565503
STAT,2,NA,1898,27001.796183037797
STAT,2,NA,1899,27413.074400616017
STAT,4,NA,1902,8534.462179326334
STAT,4,NA,1901,8402.416489408133
STAT,4,NA,1900,8264.686893576925
STAT,4,NA,1906,9004.082414801143
STAT,4,NA,1905,8895.671616338293
STAT,4,NA,1904,8781.238651335983
STAT,4,NA,1903,8660.76470191889
STAT,4,NA,1909,9292.841066592142
STAT,4,NA,1908,9202.623677779908
STAT,4,NA,1907,9106.4129008595
STAT,2,NA,1860,3080.932705205091
STAT,2,NA,1861,3976.0330515046876
STAT,2,NA,1862,4882.7925907301515
STAT,2,NA,1863,5776.882364149527
STAT,2,NA,1855,633.0491982854462
STAT,2,NA,1856,572.5198047172586
STAT,2,NA,1857,900.8977341644978
STAT,2,NA,1858,1487.0087232681026
STAT,2,NA,1859,2236.0004517619946
STAT,2,NA,1870,11243.924366016532
STAT,2,NA,1871,11929.89382768813
STAT,2,NA,1872,12600.369561626652
STAT,2,NA,1873,13257.436224143734
STAT,2,NA,1874,13906.176285514708
STAT,2,NA,1864,6647.1870398698475
STAT,2,NA,1865,7486.282115956484
STAT,2,NA,1866,8293.205527611595
STAT,2,NA,1867,9068.483659086267
STAT,2,NA,1868,9814.903020029333
STAT,2,NA,1869,10540.345932153245
STAT,2,NA,1880,17623.879351338594
STAT,2,NA,1881,18219.08036687808
STAT,2,NA,1882,18807.258454733776
STAT,2,NA,1883,19388.316333731374
STAT,2,NA,1884,19961.91480972454
STAT,2,NA,1885,20527.841939529008
STAT,2,NA,1875,14544.522979944799
STAT,2,NA,1876,15175.14122403796
STAT,2,NA,1877,15797.926830324
STAT,2,NA,1878,16413.24247143954
STAT,2,NA,1879,17022.207963701298
STAT,2,NA,1890,23230.929652835177
STAT,2,NA,1891,23743.32933936525
STAT,2,NA,1892,24245.134268540984
STAT,2,NA,1893,24735.800566350874
STAT,2,NA,1894,25214.799521735957
STAT,2,NA,1895,25681.54202495883
STAT,2,NA,1896,26135.376743080913
STAT,2,NA,1886,21085.94309002636
STAT,2,NA,1887,21635.637272749824
STAT,2,NA,1888,22176.670288709633
STAT,2,NA,1889,22708.530281784515
STAT,5+,NA,2004,4816.938837796481
STAT,5+,NA,2003,4817.872746491261
STAT,5+,NA,2002,4818.80687559559
STAT,5+,NA,2001,4819.741216630437
STAT,5+,NA,2008,4813.205454112686
STAT,5+,NA,2007,4814.138463761107
STAT,5+,NA,2006,4815.071696301279
STAT,5+,NA,2005,4816.00515327519
STAT,4,NA,1982,9951.41583588931
STAT,4,NA,1981,9953.344892540597
STAT,4,NA,1980,9955.274463851998
STAT,5+,NA,2009,4812.272662830059
STAT,4,NA,1986,9943.70467417106
STAT,4,NA,1985,9945.631773939678
STAT,4,NA,1984,9947.559298263986
STAT,4,NA,1983,9949.48731682343
STAT,4,NA,1979,9957.204565882574
STAT,4,NA,1978,9959.135232934152
STAT,4,NA,1977,9961.066403416813
STAT,4,NA,1976,9962.998098863447
STAT,4,NO,2001,331.35159869923075
