Source,Age,NCIY,Date,freq
SIM,50+,1,1992,1
STAT,0to14,0,1972,144769.87868898755
STAT,0to14,0,1973,144741.8623887737
STAT,0to14,0,1970,144825.89685952826
STAT,0to14,0,1971,144797.8893761017
STAT,15to49,0,1980,307066.06296132243
STAT,15to49,0,1982,306947.2079075633
STAT,15to49,0,1981,307006.6398871155
SIM,15to49,1,2011,19286
STAT,0to14,0,1965,144965.9981047855
STAT,15to49,0,1988,306590.4228284706
SIM,15to49,1,2010,19282
STAT,0to14,0,1966,144937.95677210082
STAT,15to49,0,1987,306649.90447999974
SIM,15to49,1,2013,19253
STAT,0to14,0,1963,145022.1385930267
SIM,15to49,1,2012,19287
STAT,15to49,0,1989,306530.9410239456
STAT,0to14,0,1964,144994.0577458195
SIM,15to49,1,2015,52
STAT,0to14,0,1969,144853.90399180786
STAT,15to49,0,1984,306828.3145048666
SIM,15to49,1,2014,19285
SIM,50+,1,1995,1
STAT,15to49,0,1983,306887.765997128
STAT,0to14,0,1967,144909.93033609306
STAT,15to49,0,1986,306709.3825187386
STAT,0to14,0,1968,144881.91402774912
STAT,15to49,0,1985,306768.85304487764
STAT,0to14,0,1980,144545.5654995178
STAT,0to14,0,1983,144461.4118840884
STAT,0to14,0,1984,144433.37310242635
STAT,0to14,0,1981,144517.51043961142
STAT,0to14,0,1982,144489.45839877377
STAT,15to49,0,1991,306411.99168204755
STAT,15to49,0,1990,306471.4625229009
STAT,15to49,0,1993,306293.09019957535
STAT,15to49,0,1992,306352.53313434677
STAT,15to49,0,1999,305936.89031633415
STAT,0to14,0,1976,144657.77066954484
STAT,15to49,0,1998,305996.1962076226
STAT,0to14,0,1977,144629.7257351561
STAT,0to14,0,1974,144713.83927071825
STAT,0to14,0,1975,144685.80871840558
STAT,15to49,0,1995,306174.2617248776
STAT,15to49,0,1994,306233.6654776075
STAT,15to49,0,1997,306055.5263258422
STAT,0to14,0,1978,144601.67527971743
STAT,15to49,0,1996,306114.8813759985
STAT,0to14,0,1979,144573.62119153852
STAT,0to14,0,1990,144265.3820699625
STAT,0to14,0,1991,144237.42866840962
STAT,0to14,0,1994,144153.63446028566
STAT,15to49,0,1969,307720.75414299645
STAT,0to14,0,1995,144125.72066592364
STAT,0to14,0,1992,144209.48707758394
STAT,0to14,0,1993,144181.5561260728
STAT,15to49,0,1960,308259.489656754
STAT,15to49,0,1966,307900.1117867429
STAT,0to14,0,1987,144349.3200834922
STAT,15to49,0,1965,307959.9840874553
STAT,0to14,0,1988,144321.32743862612
STAT,15to49,0,1968,307780.49980210414
STAT,0to14,0,1985,144405.3438993594
STAT,15to49,0,1967,307840.28586100443
STAT,0to14,0,1986,144377.32583223446
STAT,15to49,0,1962,308139.68064988754
STAT,15to49,0,1961,308199.5850976342
STAT,15to49,0,1964,308019.87654135836
STAT,0to14,0,1989,144293.3481542481
STAT,15to49,0,1963,308079.7791199871
SIM,15to49,1,2008,19309
SIM,15to49,1,2007,19298
STAT,15to49,0,1971,307601.40530902124
SIM,15to49,1,2009,19280
STAT,15to49,0,1970,307661.05481517734
SIM,15to49,1,2000,19325
STAT,15to49,0,1977,307244.3348548687
STAT,0to14,0,1998,144042.01221576822
STAT,15to49,0,1976,307303.7752722471
STAT,0to14,0,1999,144014.11604729644
SIM,15to49,1,2002,19351
STAT,15to49,0,1979,307125.48306313466
STAT,0to14,0,1996,144097.81329792002
SIM,15to49,1,2001,19315
STAT,15to49,0,1978,307184.9052850174
STAT,0to14,0,1997,144069.91092897943
SIM,15to49,1,2004,19318
STAT,15to49,0,1973,307482.24642343464
SIM,15to49,1,2003,19284
STAT,15to49,0,1972,307541.8066277141
SIM,15to49,1,2006,19305
STAT,15to49,0,1975,307363.23462553264
SIM,15to49,1,2005,19304
STAT,15to49,0,1974,307422.7232113676
STAT,15to49,0,1948,308975.440161042
STAT,15to49,0,1947,309035.0758561382
STAT,15to49,0,1949,308915.8660529895
STAT,15to49,0,1944,309214.3573664229
STAT,15to49,0,1943,309274.3370157486
STAT,15to49,0,1946,309094.7615166669
STAT,15to49,0,1945,309154.4856524525
STAT,15to49,0,1940,309454.76416072296
STAT,15to49,0,1942,309334.3959454639
STAT,15to49,0,1941,309394.4975512814
STAT,15to49,0,1959,308319.35093210597
STAT,15to49,0,1958,308379.1683164315
STAT,15to49,0,1955,308558.39510567515
STAT,15to49,0,1954,308618.0479236007
STAT,15to49,0,1957,308438.9446345543
STAT,15to49,0,1956,308498.690233437
STAT,15to49,0,1951,308796.7925397069
STAT,15to49,0,1950,308856.323836182
STAT,15to49,0,1953,308677.65787910705
STAT,15to49,0,1952,308737.2405233689
STAT,15to49,0,1929,310119.1935322373
STAT,15to49,0,1926,310298.3392751092
STAT,15to49,0,1925,310358.14625818667
STAT,15to49,0,1928,310178.87470224773
STAT,15to49,0,1927,310238.4817546722
STAT,15to49,0,1922,310535.8819356225
STAT,15to49,0,1921,310595.38056982466
STAT,15to49,0,1924,310417.26538123586
STAT,15to49,0,1923,310476.5429999512
STAT,15to49,0,1920,310655.0027634498
STAT,15to49,0,1937,309636.2027987037
STAT,15to49,0,1936,309696.66949930065
STAT,15to49,0,1939,309515.2086399632
STAT,15to49,0,1938,309575.69788811
STAT,15to49,0,1933,309878.43041041726
STAT,15to49,0,1932,309938.7215093637
STAT,15to49,0,1935,309757.3203858014
STAT,15to49,0,1934,309817.94385537907
STAT,15to49,0,1931,309998.9776691355
STAT,15to49,0,1930,310059.3744957442
STAT,15to49,1,1885,19828.357325095294
STAT,15to49,1,1886,19824.07174850469
STAT,15to49,1,1883,19835.757461989397
STAT,15to49,1,1884,19832.180310893556
STAT,15to49,1,1889,19812.510222062738
STAT,15to49,1,1887,19820.313575014807
SIM,50+,1,1917,1
STAT,15to49,1,1888,19816.439464040177
SIM,50+,0,1854,258630
SIM,50+,0,1855,259336
SIM,50+,1,1913,1
SIM,50+,0,1856,259282
STAT,15to49,1,1881,19843.00550545841
SIM,50+,0,1857,259224
STAT,15to49,1,1882,19839.20140913105
SIM,50+,0,1858,259149
SIM,50+,0,1859,259095
STAT,15to49,1,1880,19847.231285397942
SIM,0to14,0,2010,143207
SIM,0to14,0,2011,143179
SIM,50+,0,1860,259039
SIM,0to14,0,2012,143147
SIM,50+,0,1861,259005
SIM,0to14,0,2013,143120
SIM,50+,0,1862,258925
SIM,0to14,0,2014,143086
STAT,15to49,1,1896,19784.323260453708
STAT,15to49,1,1897,19780.444762640764
STAT,15to49,1,1894,19792.271348046932
STAT,15to49,1,1895,19788.175142556986
STAT,15to49,1,1898,19776.538027124458
STAT,15to49,1,1899,19772.694658069493
SIM,50+,0,1863,258886
SIM,0to14,0,2015,498
SIM,50+,0,1864,258828
SIM,50+,0,1865,258776
SIM,50+,0,1866,258711
SIM,50+,0,1867,258662
STAT,15to49,1,1892,19800.242906592517
SIM,50+,0,1868,258601
STAT,15to49,1,1893,19796.28511334449
SIM,50+,0,1869,258565
STAT,15to49,1,1890,19808.295823339336
STAT,15to49,1,1891,19804.125581584747
SIM,50+,1,1932,1
SIM,50+,1,1930,1
SIM,15to49,0,1858,322139
SIM,15to49,0,1859,322086
SIM,15to49,0,1854,321510
SIM,15to49,0,1855,322403
SIM,15to49,0,1856,322295
SIM,15to49,0,1857,322238
STAT,50+,0,2009,238219.9450767744
SIM,15to49,0,1861,321942
SIM,15to49,0,1862,321900
SIM,15to49,0,1863,321786
SIM,15to49,0,1864,321749
STAT,50+,0,2011,238127.6194875319
STAT,50+,0,2010,238173.77314239967
SIM,15to49,0,1860,322028
SIM,15to49,0,1869,321407
STAT,50+,0,2015,237943.1622979862
STAT,50+,0,2014,237989.25632711142
STAT,50+,0,2013,238035.36268071234
STAT,50+,0,2012,238081.48313903867
SIM,15to49,0,1865,321657
SIM,15to49,0,1866,321616
SIM,15to49,0,1867,321571
SIM,15to49,0,1868,321463
STAT,50+,0,2016,237897.07878513465
SIM,50+,1,1960,1
SIM,15to49,0,1872,321192
SIM,15to49,0,1873,321142
SIM,15to49,0,1874,321059
SIM,15to49,0,1875,320987
SIM,15to49,0,1870,321357
SIM,15to49,0,1871,321247
SIM,50+,1,1966,1
SIM,15to49,0,1876,320915
SIM,15to49,0,1877,320872
SIM,15to49,0,1878,320780
SIM,15to49,0,1879,320719
STAT,0to14,0,2001,143958.32812825596
STAT,0to14,0,2002,143930.43536715434
STAT,0to14,0,2000,143986.221561541
SIM,0to14,0,2000,143519
STAT,0to14,0,2005,143846.76131371592
SIM,0to14,0,2001,143478
STAT,0to14,0,2006,143818.8726714347
SIM,0to14,0,2002,143448
STAT,0to14,0,2003,143902.54315543332
SIM,0to14,0,2003,143430
STAT,0to14,0,2004,143874.65166928203
SIM,15to49,0,1883,320412
SIM,15to49,0,1884,320391
SIM,15to49,0,1885,320344
SIM,15to49,0,1886,320231
SIM,15to49,0,1880,320646
SIM,15to49,0,1881,320578
SIM,15to49,0,1882,320520
SIM,0to14,0,2004,143396
SIM,0to14,0,2005,143353
SIM,0to14,0,2006,143329
SIM,0to14,0,2007,143301
SIM,0to14,0,2008,143277
SIM,15to49,0,1887,320170
SIM,0to14,0,2009,143247
SIM,15to49,0,1888,320097
SIM,15to49,0,1889,320042
STAT,0to14,0,2012,143651.62219945408
SIM,50+,1,1980,1
STAT,0to14,0,2013,143623.768391805
STAT,0to14,0,2010,143707.35110503822
STAT,0to14,0,2011,143679.48331915692
STAT,0to14,0,2016,143540.25500171952
STAT,0to14,0,2017,9664.988719155926
STAT,0to14,0,2014,143595.92239430224
STAT,0to14,0,2015,143568.08454020476
SIM,15to49,0,1894,319708
SIM,15to49,0,1895,319612
SIM,15to49,0,1896,319555
SIM,15to49,0,1897,319470
SIM,15to49,0,1890,319977
STAT,50+,0,2000,238636.2409568351
SIM,15to49,0,1891,319893
SIM,15to49,0,1892,319798
SIM,15to49,0,1893,319746
STAT,50+,0,2004,238451.08169816894
STAT,0to14,0,2009,143735.22479514935
STAT,50+,0,2003,238497.35718990295
STAT,50+,0,2002,238543.6442294391
STAT,0to14,0,2007,143790.98647194286
STAT,50+,0,2001,238589.94004557168
STAT,0to14,0,2008,143763.10354728228
SIM,15to49,0,1898,319411
STAT,50+,0,2008,238266.13582794357
SIM,15to49,0,1899,319359
SIM,50+,1,1984,1
STAT,50+,0,2007,238312.34558206625
STAT,50+,0,2006,238358.57406165355
STAT,50+,0,2005,238404.81997153614
STAT,15to49,1,1926,19669.900526149475
STAT,15to49,1,1927,19666.101329741246
STAT,15to49,1,1924,19677.554573752717
STAT,15to49,1,1925,19673.71641084458
STAT,15to49,1,1928,19662.308017526968
