1682	2	10000	102717
1682	2	10000	102717
1683	2	10000	102717
1684	5	10000	102717
1684	7	10000	102717
1685	7	10000	102717
1686	11	10000	102717
1687	13	10000	102717
1688	16	10000	102717
1689	21	10000	102717
1690	25	10000	102717
1691	28	10000	102717
1692	43	10000	102717
1693	56	10000	102717
1694	66	10000	102717
1695	82	10000	102717
1696	95	10000	102717
1697	115	10000	102717
1698	132	10000	102717
1699	159	10000	102717
1700	192	10000	102717
1701	237	10000	102717
1702	267	10000	102717
1703	321	10000	102717
1704	365	10000	102717
1705	432	10002	102717
1706	485	10002	102717
1707	547	10002	102717
1708	602	10004	102717
1709	675	10008	102717
1710	736	10012	102717
1711	809	10018	102717
1712	890	10023	102717
1713	977	10034	102717
1714	1062	10041	102717
1715	1163	10048	102717
1716	1259	10049	102717
1717	1365	10059	102717
1718	1475	10070	102717
1719	1579	10089	102717
1720	1694	10125	102717
1721	1827	10143	102717
1722	1953	10161	102717
1723	2076	10195	102717
1724	2205	10219	102717
1725	2330	10246	102717
1726	2496	10307	102717
1727	2644	10347	102717
1728	2771	10400	102717
1729	2903	10442	102717
1730	3056	10512	102717
1731	3212	10570	102717
1732	3371	10641	102717
1733	3585	10726	107878
1734	3780	10806	107878
1735	3960	10890	107878
1736	4169	10998	107878
1737	4340	11060	107878
1738	4565	11169	107878
1739	4772	11265	107878
1740	4992	11359	107878
1741	5210	11489	107878
1742	5400	11598	107878
1743	5596	11709	107878
1744	5838	11845	107878
1745	6072	11983	107878
1746	6319	12121	107878
1747	6532	12260	107878
1748	6775	12427	107878
1749	7029	12610	107878
1750	7295	12762	107878
1751	7577	12949	107878
1752	7857	13156	107878
1753	8182	13347	107878
1754	8440	13538	113039
1755	8722	13734	113039
1756	9014	13942	113039
1757	9305	14132	113039
1758	9587	14348	113039
1759	9874	14591	118200
1760	10138	14828	118200
1761	10433	15094	118200
1762	10756	15386	118200
1763	11083	15644	118200
1764	11447	15948	118200
1765	11761	16226	118200
1766	12111	16473	118200
1767	12468	16789	123361
1768	12819	17061	123361
1769	13158	17343	123361
1770	13508	17635	123361
1771	13863	17944	123361
1772	14224	18255	123361
1773	14628	18575	123361
1774	15011	18919	123361
1775	15379	19281	123361
1776	15729	19608	123361
1777	16092	19934	123361
1778	16427	20263	128522
1779	16826	20595	128522
1780	17160	20967	128522
1781	17426	21330	128522
1782	17742	21681	128522
1783	18027	22107	128522
1784	18308	22465	128522
1785	18551	22862	128522
1786	18837	23298	128522
1787	19153	23691	133683
1788	19416	24111	133683
1789	19689	24559	133683
1790	19946	24957	133683
1791	20205	25410	133683
1792	20541	25869	133683
1793	20782	26305	133683
1794	21079	26698	133683
1795	21407	27193	138844
1796	21718	27622	138844
1797	21993	28126	138844
1798	22281	28577	138844
1799	22534	29077	138844
1800	22847	29478	138844
1801	23105	29974	138844
1802	23443	30462	144005
1803	23765	30980	144005
1804	24129	31467	144005
1805	24425	31921	144005
1806	24734	32453	144005
1807	25009	32910	144005
1808	25316	33496	149166
1809	25578	33996	149166
1810	25837	34557	149166
1811	26085	35108	149166
1812	26375	35640	149166
1813	26636	36221	149166
1814	26860	36770	149166
1815	27121	37388	154327
1816	27417	37925	154327
1817	27706	38461	154327
1818	27964	39044	154327
1819	28235	39643	154327
1820	28515	40239	154327
1821	28811	40768	159488
1822	29018	41300	159488
1823	29337	41932	159488
1824	29648	42566	159488
1825	29961	43177	159488
1826	30212	43792	159488
1827	30470	44394	164649
1828	30745	44975	164649
1829	31120	45619	164649
1830	31399	46187	164649
1831	31693	46880	164649
1832	32038	47536	169810
1833	32282	48128	169810
1834	32486	48670	169810
1835	32682	49281	169810
1836	32935	49994	169810
1837	33194	50608	174971
1838	33512	51201	174971
1839	33813	51892	174971
1840	34131	52600	174971
1841	34389	53240	174971
1842	34671	53914	180132
1843	34911	54564	180132
1844	35137	55182	180132
1845	35408	55915	180132
1846	35683	56610	180132
1847	35936	57239	185293
1848	36218	58004	185293
1849	36503	58705	185293
1850	36756	59462	185293
1851	37037	60205	185293
1852	37373	60980	190454
1853	37733	61780	190454
1854	38056	62589	190454
1855	38287	63285	190454
1856	38571	64020	195615
1857	39013	64789	195615
1858	39352	65574	195615
1859	39662	66379	195615
1860	40002	67156	200776
1861	40290	67930	200776
1862	40644	68733	200776
1863	41035	69503	200776
1864	41338	70291	205937
1865	41634	71123	205937
1866	42107	71990	205937
1867	42405	72797	205937
1868	42731	73596	211098
1869	43087	74460	211098
1870	43465	75317	211098
1871	43845	76173	211098
1872	44163	77022	216259
1873	44510	77903	216259
1874	44818	78739	216259
1875	45160	79703	216259
1876	45472	80532	221420
1877	45804	81511	221420
1878	46174	82421	221420
1879	46516	83325	221420
1880	46925	84249	226581
1881	47333	85200	226581
1882	47786	86221	226581
1883	48227	87216	226581
1884	48582	88177	231742
1885	48988	89167	231742
1886	49423	90188	231742
1887	49830	91124	236903
1888	50289	92097	236903
1889	50750	93058	236903
1890	51167	94083	236903
1891	51572	95068	242064
1892	52106	96121	242064
1893	52519	97139	242064
1894	52907	98159	242064
1895	53289	99170	247224
1896	53699	100209	247224
1897	54090	101244	247224
1898	54547	102315	252385
1899	54941	103286	252385
1900	55381	104399	252385
1901	55898	105568	257546
1902	56307	106613	257546
1903	56871	107757	257546
1904	57266	108817	262707
1905	57706	109977	262707
1906	58112	111091	262707
1907	58576	112326	267868
1908	59116	113533	267868
1909	59585	114711	267868
1910	59988	115845	273029
1911	60504	117017	273029
1912	61004	118202	273029
1913	61496	119439	278190
1914	62055	120626	278190
1915	62496	121821	278190
1916	62996	123079	283351
1917	63458	124346	283351
1918	63949	125640	283351
1919	64377	126874	288512
1920	64874	128127	288512
1921	65460	129494	293673
1922	65920	130774	293673
1923	66418	132042	293673
1924	66942	133355	298834
1925	67571	134734	298834
1926	68067	136118	298834
1927	68646	137441	303995
1928	69230	138790	303995
1929	69766	140168	303995
1930	70378	141531	309156
1931	70920	142977	309156
1932	71570	144438	314317
1933	72114	145796	314317
1934	72669	147192	314317
1935	73295	148701	319478
1936	73935	150179	319478
1937	74524	151506	324639
1938	75165	153009	324639
1939	75751	154525	324639
1940	76287	155980	329800
1941	76992	157526	329800
1942	77584	159039	334961
1943	78196	160520	334961
1944	78805	162019	340122
1945	79508	163557	340122
1946	80070	165114	345283
1947	80667	166710	345283
1948	81241	168289	350444
1949	81821	169986	350444
1950	82536	171650	355605
1951	83187	173234	355605
1952	83913	174977	355605
1953	84581	176703	360766
1954	85324	178359	360766
1955	85959	180034	365927
1956	86655	181663	365927
1957	87376	183481	371143
1958	88036	185206	371143
1959	88809	186996	376304
1960	89499	188751	376304
1961	90302	190600	381465
1962	91049	192427	381465
1963	91862	194224	386626
1964	92498	196028	386626
1965	93326	197799	391787
1966	94022	199634	391787
1967	94722	201562	396948
1968	95588	203603	396948
1969	96337	205473	402109
1970	97057	207312	402109
1971	97771	209096	407270
1972	98586	211088	407270
1973	99382	212992	412431
1974	100205	214989	417592
1975	101015	217023	417592
1976	101837	218936	422753
1977	102651	220889	422753
1978	103529	223074	427914
1979	104331	225039	427914
1980	105166	227136	433075
1981	106090	229190	438236
1982	106988	231332	438236
1983	107876	233545	443397
1984	108783	235580	448558
1985	109649	237782	448558
1986	110603	239958	453719
1987	111540	242180	458880
1988	112425	244435	464041
1989	113247	246670	464041
1990	114097	248885	469202
1991	114994	251071	474363
1992	115910	253365	479524
1993	116929	255724	479524
1994	117841	257995	484684
1995	118757	260253	489845
1996	119875	262593	496324
1997	120836	265003	501485
1998	121838	267440	506646
1999	122794	269771	506646
2000	123776	272265	511807
2001	124889	274716	516968
2002	125785	277341	522129
2003	126800	279776	527290
2004	127687	282229	532451
2005	128807	284712	537612
2006	129863	287279	541399
2007	130997	289716	134435
2008	132156	292247	141330
2009	133260	294843	141330
2010	134345	297549	148225
2011	135403	300026	155120
2012	136349	302657	162015
